experiment_name,condition,round,agent_id,opponent_id,game,action,opponent_action,payoff,cumulative_payoff,reputation,temperature,reflection_depth,risk_tendency,mode,confidence,risk_level,reason,is_malicious
rex_baseline,fixed_mid_temperature,1,19,5,prisoner_dilemma,cooperate,defect,0.0,0.0,0.57,0.5,1,medium,fixed,0.6749021517428198,0.5,"standard mock policy chose cooperate; p_cooperate=0.675, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,22,18,1,prisoner_dilemma,defect,cooperate,5.0,57.0,0.6777166530876575,0.5,1,medium,fixed,0.7680811587820013,0.65,"standard mock policy chose defect; p_cooperate=0.768, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,22,1,18,prisoner_dilemma,cooperate,defect,0.0,67.0,0.4894213949556533,0.3,1,medium,fixed,0.8658405174826886,0.5,"standard mock policy chose cooperate; p_cooperate=0.866, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,22,11,9,prisoner_dilemma,cooperate,defect,0.0,63.0,0.6764928730315839,0.3,1,medium,fixed,0.8284287376419907,0.5,"standard mock policy chose cooperate; p_cooperate=0.828, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,22,9,11,prisoner_dilemma,defect,cooperate,5.0,62.0,0.43753327883250864,0.3,1,medium,fixed,0.7728246522535326,0.65,"standard mock policy chose defect; p_cooperate=0.773, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,14,15,prisoner_dilemma,cooperate,cooperate,3.0,58.0,0.8910709435234095,0.5,1,medium,fixed,0.8957255392812671,0.5,"standard mock policy chose cooperate; p_cooperate=0.896, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,15,14,prisoner_dilemma,cooperate,cooperate,3.0,64.0,0.6372904838820665,0.5,1,medium,fixed,0.7643084502759725,0.5,"standard mock policy chose cooperate; p_cooperate=0.764, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,19,4,prisoner_dilemma,cooperate,cooperate,3.0,63.0,0.9302488770041374,0.5,1,medium,fixed,0.7650630132899833,0.5,"standard mock policy chose cooperate; p_cooperate=0.765, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,4,19,prisoner_dilemma,cooperate,cooperate,3.0,54.0,0.6693204041869748,0.5,1,medium,fixed,0.8657600793314618,0.5,"standard mock policy chose cooperate; p_cooperate=0.866, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,2,9,prisoner_dilemma,cooperate,cooperate,3.0,66.0,0.7205200144957984,0.3,1,medium,fixed,0.7932290045079934,0.5,"standard mock policy chose cooperate; p_cooperate=0.793, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,9,2,prisoner_dilemma,cooperate,cooperate,3.0,65.0,0.5162786197959575,0.3,1,medium,fixed,0.7962303855354872,0.5,"standard mock policy chose cooperate; p_cooperate=0.796, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,18,16,prisoner_dilemma,cooperate,defect,0.0,57.0,0.7228363216553855,0.3,1,medium,fixed,0.9083923480970267,0.5,"standard mock policy chose cooperate; p_cooperate=0.908, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,16,18,prisoner_dilemma,defect,cooperate,5.0,64.0,0.49953706552473803,0.5,1,medium,fixed,0.7466652004134916,0.65,"standard mock policy chose defect; p_cooperate=0.747, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,3,17,prisoner_dilemma,cooperate,cooperate,3.0,64.0,0.8781111950559042,0.5,1,medium,fixed,0.8610337114135987,0.5,"standard mock policy chose cooperate; p_cooperate=0.861, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,17,3,prisoner_dilemma,cooperate,cooperate,3.0,63.0,0.906207025925727,0.5,1,medium,fixed,0.98,0.5,"standard mock policy chose cooperate; p_cooperate=0.980, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,0,6,prisoner_dilemma,cooperate,cooperate,3.0,64.0,0.6328572911884919,0.5,1,medium,fixed,0.865420776524166,0.5,"standard mock policy chose cooperate; p_cooperate=0.865, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,6,0,prisoner_dilemma,cooperate,cooperate,3.0,63.0,0.7181744492433737,0.3,1,medium,fixed,0.8457952294680182,0.5,"standard mock policy chose cooperate; p_cooperate=0.846, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,1,11,prisoner_dilemma,cooperate,cooperate,3.0,70.0,0.5609023996618618,0.3,1,medium,fixed,0.8671729214616186,0.5,"standard mock policy chose cooperate; p_cooperate=0.867, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,11,1,prisoner_dilemma,cooperate,cooperate,3.0,66.0,0.7217838708071621,0.3,1,medium,fixed,0.8446248748609007,0.5,"standard mock policy chose cooperate; p_cooperate=0.845, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,12,5,prisoner_dilemma,defect,defect,1.0,55.0,0.5387212354214629,0.5,1,medium,fixed,0.7014280371638502,0.65,"standard mock policy chose defect; p_cooperate=0.701, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,5,12,prisoner_dilemma,defect,defect,1.0,71.0,0.2623491092212584,0.3,1,medium,fixed,0.7885154247625061,0.65,"standard mock policy chose defect; p_cooperate=0.789, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,8,7,prisoner_dilemma,cooperate,cooperate,3.0,61.0,0.7635938716174167,0.5,1,medium,fixed,0.8422980364447724,0.5,"standard mock policy chose cooperate; p_cooperate=0.842, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,7,8,prisoner_dilemma,cooperate,cooperate,3.0,64.0,0.7896913961099079,0.5,1,medium,fixed,0.7984436828623753,0.5,"standard mock policy chose cooperate; p_cooperate=0.798, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,13,10,prisoner_dilemma,cooperate,defect,0.0,66.0,0.6237458030017611,0.3,1,medium,fixed,0.8407307226588914,0.5,"standard mock policy chose cooperate; p_cooperate=0.841, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,23,10,13,prisoner_dilemma,defect,cooperate,5.0,57.0,0.6166162536104152,0.5,1,medium,fixed,0.8352554468002691,0.65,"standard mock policy chose defect; p_cooperate=0.835, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,7,3,prisoner_dilemma,cooperate,cooperate,3.0,67.0,0.8191346006545208,0.5,1,medium,fixed,0.9016197734336717,0.5,"standard mock policy chose cooperate; p_cooperate=0.902, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,3,7,prisoner_dilemma,cooperate,cooperate,3.0,67.0,0.8951756277480776,0.5,1,medium,fixed,0.9773450757282058,0.5,"standard mock policy chose cooperate; p_cooperate=0.977, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,11,14,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.7607341288941594,0.5,1,medium,fixed,0.9446368049032057,0.5,"standard mock policy chose cooperate; p_cooperate=0.945, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,14,11,prisoner_dilemma,cooperate,cooperate,3.0,61.0,0.9063210114301322,0.5,1,medium,fixed,0.9124146174017773,0.5,"standard mock policy chose cooperate; p_cooperate=0.912, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,2,9,prisoner_dilemma,defect,cooperate,5.0,71.0,0.5043640101470588,0.5,1,medium,fixed,0.7334031628156572,0.65,"standard mock policy chose defect; p_cooperate=0.733, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,9,2,prisoner_dilemma,cooperate,defect,0.0,65.0,0.5839996130245234,0.3,1,medium,fixed,0.8491860922322326,0.5,"standard mock policy chose cooperate; p_cooperate=0.849, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,19,16,prisoner_dilemma,cooperate,defect,0.0,63.0,0.9400140342235581,0.5,1,medium,fixed,0.8744423238710584,0.5,"standard mock policy chose cooperate; p_cooperate=0.874, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,16,19,prisoner_dilemma,defect,cooperate,5.0,69.0,0.34967594586731665,0.3,1,medium,fixed,0.8324524421526467,0.65,"standard mock policy chose defect; p_cooperate=0.832, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,18,15,prisoner_dilemma,cooperate,cooperate,3.0,60.0,0.7616392366236315,0.3,1,medium,fixed,0.8176319842381911,0.5,"standard mock policy chose cooperate; p_cooperate=0.818, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,15,18,prisoner_dilemma,cooperate,cooperate,3.0,67.0,0.6880698161385772,0.5,1,medium,fixed,0.893856255701051,0.5,"standard mock policy chose cooperate; p_cooperate=0.894, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,5,4,prisoner_dilemma,cooperate,cooperate,3.0,74.0,0.36562023393028226,0.3,1,medium,fixed,0.7980757119620312,0.5,"standard mock policy chose cooperate; p_cooperate=0.798, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,4,5,prisoner_dilemma,cooperate,cooperate,3.0,57.0,0.7156155476007983,0.5,1,medium,fixed,0.7792937093379411,0.5,"standard mock policy chose cooperate; p_cooperate=0.779, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,17,1,prisoner_dilemma,cooperate,cooperate,3.0,66.0,0.9193380422961253,0.5,1,medium,fixed,0.8342716911782039,0.5,"standard mock policy chose cooperate; p_cooperate=0.834, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,1,17,prisoner_dilemma,cooperate,cooperate,3.0,73.0,0.6223760637092012,0.3,1,medium,fixed,0.8419798430294215,0.5,"standard mock policy chose cooperate; p_cooperate=0.842, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,13,8,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.6764213905815145,0.5,1,medium,fixed,0.8234748137112121,0.5,"standard mock policy chose cooperate; p_cooperate=0.823, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,8,13,prisoner_dilemma,cooperate,cooperate,3.0,64.0,0.7966907295909783,0.5,1,medium,fixed,0.8884891811967347,0.5,"standard mock policy chose cooperate; p_cooperate=0.888, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,10,12,prisoner_dilemma,cooperate,cooperate,3.0,60.0,0.670289978104957,0.3,1,medium,fixed,0.8202357105669409,0.5,"standard mock policy chose cooperate; p_cooperate=0.820, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,12,10,prisoner_dilemma,cooperate,cooperate,3.0,58.0,0.603300262462458,0.3,1,medium,fixed,0.8517733910119902,0.5,"standard mock policy chose cooperate; p_cooperate=0.852, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,6,0,prisoner_dilemma,defect,cooperate,5.0,68.0,0.5027221144703617,0.5,1,medium,fixed,0.7739312437727232,0.65,"standard mock policy chose defect; p_cooperate=0.774, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,24,0,6,prisoner_dilemma,cooperate,defect,0.0,64.0,0.684257270422103,0.5,1,medium,fixed,0.779524872829562,0.5,"standard mock policy chose cooperate; p_cooperate=0.780, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,16,7,prisoner_dilemma,defect,cooperate,5.0,74.0,0.2447731621071217,0.3,1,medium,fixed,0.7674151039399196,0.65,"standard mock policy chose defect; p_cooperate=0.767, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,7,16,prisoner_dilemma,cooperate,defect,0.0,67.0,0.8444557565628878,0.5,1,medium,fixed,0.8041665647392187,0.5,"standard mock policy chose cooperate; p_cooperate=0.804, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,2,15,prisoner_dilemma,cooperate,cooperate,3.0,74.0,0.5737530487264706,0.3,1,medium,fixed,0.778598258061297,0.5,"standard mock policy chose cooperate; p_cooperate=0.779, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,15,2,prisoner_dilemma,cooperate,cooperate,3.0,70.0,0.7317400418791764,0.5,1,medium,fixed,0.756809017164873,0.5,"standard mock policy chose cooperate; p_cooperate=0.757, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,12,5,prisoner_dilemma,defect,cooperate,5.0,63.0,0.4223101837237207,0.3,1,medium,fixed,0.809310671635554,0.65,"standard mock policy chose defect; p_cooperate=0.809, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,5,12,prisoner_dilemma,cooperate,defect,0.0,74.0,0.4544334011800427,0.3,1,medium,fixed,0.7976979643039009,0.5,"standard mock policy chose cooperate; p_cooperate=0.798, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,0,4,prisoner_dilemma,cooperate,defect,0.0,64.0,0.7284612525630086,0.5,1,medium,fixed,0.8543261489491726,0.5,"standard mock policy chose cooperate; p_cooperate=0.854, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,4,0,prisoner_dilemma,defect,cooperate,5.0,62.0,0.5009308833205588,0.5,1,medium,fixed,0.8742119416547807,0.65,"standard mock policy chose defect; p_cooperate=0.874, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,18,17,prisoner_dilemma,cooperate,cooperate,3.0,63.0,0.7950097434963231,0.3,1,medium,fixed,0.9026920259238872,0.5,"standard mock policy chose cooperate; p_cooperate=0.903, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,17,18,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.9306307163746678,0.5,1,medium,fixed,0.9638718382849422,0.5,"standard mock policy chose cooperate; p_cooperate=0.964, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,14,19,prisoner_dilemma,defect,cooperate,5.0,66.0,0.6344247080010927,0.5,1,medium,fixed,0.9150906095733491,0.65,"standard mock policy chose defect; p_cooperate=0.915, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,19,14,prisoner_dilemma,cooperate,defect,0.0,63.0,0.94841206943226,0.5,1,medium,fixed,0.9323295719387416,0.5,"standard mock policy chose cooperate; p_cooperate=0.932, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,8,9,prisoner_dilemma,defect,cooperate,5.0,69.0,0.5576835107136848,0.5,1,medium,fixed,0.8788143517183981,0.65,"standard mock policy chose defect; p_cooperate=0.879, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,9,8,prisoner_dilemma,cooperate,defect,0.0,65.0,0.64223966720109,0.3,1,medium,fixed,0.8537348997540887,0.5,"standard mock policy chose cooperate; p_cooperate=0.854, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,6,10,prisoner_dilemma,cooperate,cooperate,3.0,71.0,0.572341018444511,0.3,1,medium,fixed,0.8691911816768569,0.5,"standard mock policy chose cooperate; p_cooperate=0.869, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,10,6,prisoner_dilemma,cooperate,cooperate,3.0,63.0,0.716449381170263,0.3,1,medium,fixed,0.7557462856745365,0.5,"standard mock policy chose cooperate; p_cooperate=0.756, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,11,13,prisoner_dilemma,cooperate,cooperate,3.0,72.0,0.794231350848977,0.5,1,medium,fixed,0.75729412562772,0.5,"standard mock policy chose cooperate; p_cooperate=0.757, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,13,11,prisoner_dilemma,cooperate,cooperate,3.0,72.0,0.7217223959001025,0.5,1,medium,fixed,0.7517553900764593,0.5,"standard mock policy chose cooperate; p_cooperate=0.752, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,3,1,prisoner_dilemma,cooperate,cooperate,3.0,70.0,0.9098510398633467,0.5,1,medium,fixed,0.8668803824835771,0.5,"standard mock policy chose cooperate; p_cooperate=0.867, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,25,1,3,prisoner_dilemma,cooperate,cooperate,3.0,76.0,0.675243414789913,0.5,1,medium,fixed,0.8823277321338977,0.5,"standard mock policy chose cooperate; p_cooperate=0.882, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,9,5,prisoner_dilemma,cooperate,cooperate,3.0,68.0,0.6923261137929374,0.5,1,medium,fixed,0.6810221021382856,0.5,"standard mock policy chose cooperate; p_cooperate=0.681, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,5,9,prisoner_dilemma,cooperate,cooperate,3.0,77.0,0.5308127250148367,0.3,1,medium,fixed,0.8461613583212562,0.5,"standard mock policy chose cooperate; p_cooperate=0.846, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,0,12,prisoner_dilemma,cooperate,defect,0.0,64.0,0.7664766772041874,0.5,1,medium,fixed,0.7364462417606887,0.5,"standard mock policy chose cooperate; p_cooperate=0.736, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,12,0,prisoner_dilemma,defect,cooperate,5.0,68.0,0.2956171286066045,0.3,1,medium,fixed,0.7657499927178388,0.65,"standard mock policy chose defect; p_cooperate=0.766, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,7,3,prisoner_dilemma,cooperate,cooperate,3.0,70.0,0.8662319506440835,0.5,1,medium,fixed,0.9151173383304394,0.5,"standard mock policy chose cooperate; p_cooperate=0.915, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,3,7,prisoner_dilemma,cooperate,cooperate,3.0,73.0,0.9224718942824782,0.5,1,medium,fixed,0.9202976300674302,0.5,"standard mock policy chose cooperate; p_cooperate=0.920, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,17,6,prisoner_dilemma,cooperate,cooperate,3.0,72.0,0.9403424160822142,0.5,1,medium,fixed,0.7644465679478358,0.5,"standard mock policy chose cooperate; p_cooperate=0.764, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,6,17,prisoner_dilemma,cooperate,cooperate,3.0,74.0,0.6322132758622795,0.3,1,medium,fixed,0.8567235974458434,0.5,"standard mock policy chose cooperate; p_cooperate=0.857, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,14,8,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.6856052488809397,0.3,1,medium,fixed,0.8272815101895905,0.5,"standard mock policy chose cooperate; p_cooperate=0.827, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,8,14,prisoner_dilemma,cooperate,cooperate,3.0,72.0,0.619607819213769,0.3,1,medium,fixed,0.8744136126677937,0.5,"standard mock policy chose cooperate; p_cooperate=0.874, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,4,19,prisoner_dilemma,cooperate,cooperate,3.0,65.0,0.5708005596556806,0.3,1,medium,fixed,0.8310261072591252,0.5,"standard mock policy chose cooperate; p_cooperate=0.831, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,19,4,prisoner_dilemma,cooperate,cooperate,3.0,66.0,0.9556343797117436,0.5,1,medium,fixed,0.7969181681350351,0.5,"standard mock policy chose cooperate; p_cooperate=0.797, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,1,18,prisoner_dilemma,cooperate,defect,0.0,76.0,0.7207093367193251,0.5,1,medium,fixed,0.7868584925926786,0.5,"standard mock policy chose cooperate; p_cooperate=0.787, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,18,1,prisoner_dilemma,defect,cooperate,5.0,68.0,0.5565068204474264,0.5,1,medium,fixed,0.8275311321761506,0.65,"standard mock policy chose defect; p_cooperate=0.828, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,15,16,prisoner_dilemma,cooperate,cooperate,3.0,73.0,0.7692964360160917,0.5,1,medium,fixed,0.7079157269675848,0.5,"standard mock policy chose cooperate; p_cooperate=0.708, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,16,15,prisoner_dilemma,cooperate,cooperate,3.0,77.0,0.3505049194121246,0.3,1,medium,fixed,0.8139534816845595,0.5,"standard mock policy chose cooperate; p_cooperate=0.814, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,10,2,prisoner_dilemma,cooperate,cooperate,3.0,66.0,0.7561464678064262,0.3,1,medium,fixed,0.8900818771266358,0.5,"standard mock policy chose cooperate; p_cooperate=0.890, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,2,10,prisoner_dilemma,cooperate,cooperate,3.0,77.0,0.6334276219047646,0.3,1,medium,fixed,0.8365499334625354,0.5,"standard mock policy chose cooperate; p_cooperate=0.837, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,13,11,prisoner_dilemma,cooperate,cooperate,3.0,75.0,0.7606812604740881,0.5,1,medium,fixed,0.8066219577701971,0.5,"standard mock policy chose cooperate; p_cooperate=0.807, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,26,11,13,prisoner_dilemma,cooperate,cooperate,3.0,75.0,0.8230389617301203,0.5,1,medium,fixed,0.8065188047636774,0.5,"standard mock policy chose cooperate; p_cooperate=0.807, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,13,15,prisoner_dilemma,cooperate,cooperate,3.0,78.0,0.7941858840077157,0.5,1,medium,fixed,0.9499743532965864,0.5,"standard mock policy chose cooperate; p_cooperate=0.950, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,15,13,prisoner_dilemma,cooperate,cooperate,3.0,76.0,0.8015949349738388,0.5,1,medium,fixed,0.9036796572307253,0.5,"standard mock policy chose cooperate; p_cooperate=0.904, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,2,8,prisoner_dilemma,cooperate,defect,0.0,77.0,0.6847477548380976,0.3,1,medium,fixed,0.8120360082779108,0.5,"standard mock policy chose cooperate; p_cooperate=0.812, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,8,2,prisoner_dilemma,defect,cooperate,5.0,77.0,0.4337254734496383,0.3,1,medium,fixed,0.7801784945410468,0.65,"standard mock policy chose defect; p_cooperate=0.780, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,1,11,prisoner_dilemma,cooperate,cooperate,3.0,79.0,0.7598100295786195,0.5,1,medium,fixed,0.8001157245529609,0.5,"standard mock policy chose cooperate; p_cooperate=0.800, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,11,1,prisoner_dilemma,cooperate,cooperate,3.0,78.0,0.8478135070879035,0.5,1,medium,fixed,0.9528058224794549,0.5,"standard mock policy chose cooperate; p_cooperate=0.953, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,16,7,prisoner_dilemma,defect,defect,1.0,78.0,0.2453534435884872,0.3,1,medium,fixed,0.8758681115057078,0.65,"standard mock policy chose defect; p_cooperate=0.876, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,7,16,prisoner_dilemma,defect,defect,1.0,71.0,0.6063623654508585,0.5,1,medium,fixed,0.7139093167053466,0.65,"standard mock policy chose defect; p_cooperate=0.714, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,18,10,prisoner_dilemma,cooperate,cooperate,3.0,71.0,0.6185958655847866,0.3,1,medium,fixed,0.8659452300793031,0.5,"standard mock policy chose cooperate; p_cooperate=0.866, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,10,18,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.7902859623135265,0.5,1,medium,fixed,0.7693826917729975,0.5,"standard mock policy chose cooperate; p_cooperate=0.769, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,17,6,prisoner_dilemma,cooperate,cooperate,3.0,75.0,0.9486944778307043,0.5,1,medium,fixed,0.8959501441743924,0.5,"standard mock policy chose cooperate; p_cooperate=0.896, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,6,17,prisoner_dilemma,cooperate,cooperate,3.0,77.0,0.6837034172415604,0.3,1,medium,fixed,0.8972640703376371,0.5,"standard mock policy chose cooperate; p_cooperate=0.897, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,3,14,prisoner_dilemma,cooperate,cooperate,3.0,76.0,0.9333258290829313,0.5,1,medium,fixed,0.8441549903353994,0.5,"standard mock policy chose cooperate; p_cooperate=0.844, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,14,3,prisoner_dilemma,cooperate,cooperate,3.0,72.0,0.7296205140376081,0.3,1,medium,fixed,0.9467271428665791,0.5,"standard mock policy chose cooperate; p_cooperate=0.947, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,4,0,prisoner_dilemma,cooperate,cooperate,3.0,68.0,0.6308884813038853,0.3,1,medium,fixed,0.8366668118335882,0.5,"standard mock policy chose cooperate; p_cooperate=0.837, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,0,4,prisoner_dilemma,cooperate,cooperate,3.0,67.0,0.7991699423956012,0.5,1,medium,fixed,0.888490678832087,0.5,"standard mock policy chose cooperate; p_cooperate=0.888, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,19,9,prisoner_dilemma,cooperate,cooperate,3.0,69.0,0.9618455665520995,0.5,1,medium,fixed,0.8105852646262601,0.5,"standard mock policy chose cooperate; p_cooperate=0.811, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,9,19,prisoner_dilemma,cooperate,cooperate,3.0,71.0,0.7354004578619262,0.5,1,medium,fixed,0.9539937600834358,0.5,"standard mock policy chose cooperate; p_cooperate=0.954, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,5,12,prisoner_dilemma,cooperate,cooperate,3.0,80.0,0.5964989435127596,0.5,1,medium,fixed,0.5961952046303345,0.5,"standard mock policy chose cooperate; p_cooperate=0.596, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,27,12,5,prisoner_dilemma,cooperate,cooperate,3.0,71.0,0.39423073060167985,0.3,1,medium,fixed,0.7550690021512172,0.5,"standard mock policy chose cooperate; p_cooperate=0.755, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,28,11,5,prisoner_dilemma,cooperate,cooperate,3.0,81.0,0.869119616095597,0.5,1,medium,fixed,0.843171787170949,0.5,"standard mock policy chose cooperate; p_cooperate=0.843, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,28,5,11,prisoner_dilemma,cooperate,cooperate,3.0,83.0,0.6529890914209732,0.5,1,medium,fixed,0.9330096542306967,0.5,"standard mock policy chose cooperate; p_cooperate=0.933, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,28,7,8,prisoner_dilemma,cooperate,cooperate,3.0,74.0,0.6614716342877383,0.3,1,medium,fixed,0.7757657758846075,0.5,"standard mock policy chose cooperate; p_cooperate=0.776, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,28,8,7,prisoner_dilemma,cooperate,cooperate,3.0,80.0,0.513003907166689,0.3,1,medium,fixed,0.772945677335852,0.5,"standard mock policy chose cooperate; p_cooperate=0.773, mode=fixed, risk=medium",False
rex_baseline,fixed_mid_temperature,28,1,6,prisoner_dilemma,cooperate,cooperate,3.0,82.0,0.7934366254376128,0.5,1,medium,fixed,0.7551475012506483,0.5,"standard mock policy chose cooperate; p_cooperate=0.755, mode=fixed, risk=medium",False
